Date,Time,Temperature,Humidity
06.05.2024,02:30:00,-7.13065,76.949
06.05.2024,03:00:00,-7.23077,81.0897
06.05.2024,03:30:00,-7.17216,76.7094
06.05.2024,04:00:00,-7.03053,73.2891
06.05.2024,04:30:00,-6.97192,73.7988
06.05.2024,05:00:00,-6.9011,73.9698
06.05.2024,05:30:00,-6.82051,74.2995
06.05.2024,06:00:00,-6.76191,74.6993
06.05.2024,06:30:00,-6.81075,75.6487
06.05.2024,07:00:00,-6.68132,74.6993
06.05.2024,07:30:00,-6.45177,74.4597
06.05.2024,08:00:00,-6.21001,73.5989
06.05.2024,08:30:00,-6.52015,75.0794
06.05.2024,09:00:00,-6.30037,74.8596
06.05.2024,09:30:00,-5.78022,72.619
06.05.2024,10:00:00,-5.3602,70.1099
06.05.2024,10:30:00,-5.25031,68.7897
06.05.2024,11:00:00,-4.9304,65.319
06.05.2024,11:30:00,-5.01099,68.199
06.05.2024,12:00:00,-5.10134,67.3993
06.05.2024,12:30:00,-4.9304,66.7796
06.05.2024,13:00:00,-4.81075,64.7985
06.05.2024,13:30:00,-4.2906,62.9197
06.05.2024,14:00:00,-4.16117,61.3996
06.05.2024,14:30:00,-4.04151,60.7585
06.05.2024,15:00:00,-3.78022,60.2091
06.05.2024,15:30:00,-3.26007,53.8095
06.05.2024,16:00:00,-3.02076,50.3495
06.05.2024,16:30:00,-2.50061,48.399
06.05.2024,17:00:00,-2.50061,50.8196
06.05.2024,17:30:00,-2.33211,53.5897
06.05.2024,18:00:00,-1.02076,48.7988
06.05.2024,18:30:00,-2.39072,53.0388
06.05.2024,19:00:00,-1.09158,46.2988
06.05.2024,19:30:00,-3.59219,53.0495
06.05.2024,20:00:00,-1.89011,48.779
06.05.2024,20:30:00,-2.5812,51.5095
06.05.2024,21:00:00,-3.32112,54.4689
06.05.2024,21:30:00,-3.3602,52.41
06.05.2024,22:00:00,-4.09035,62.0192
06.05.2024,22:30:00,-4.56166,60.4594
06.05.2024,23:00:00,-5.99023,67.8587
06.05.2024,23:30:00,-6.69109,72.2787
07.05.2024,00:00:00,-6.92064,72.2497
07.05.2024,00:30:00,-6.88156,71.1996
07.05.2024,01:00:00,-7.24054,71.5598
07.05.2024,01:30:00,-6.28083,61.1996
07.05.2024,02:00:00,-6.45177,63.3791
07.05.2024,02:30:00,-6.35165,63.0891
07.05.2024,03:00:00,-6.27106,63.4799
07.05.2024,03:30:00,-6.28083,64.939
07.05.2024,04:00:00,-6.38095,65.58
07.05.2024,04:30:00,-6.30037,64.4597
07.05.2024,05:00:00,-6.442,67.1093
07.05.2024,05:30:00,-6.69109,68.0495
07.05.2024,06:00:00,-6.5812,66.5293
07.05.2024,06:30:00,-6.51038,68.5791
07.05.2024,07:00:00,-6.23199,65.9799
07.05.2024,07:30:00,-5.96093,68.1288
07.05.2024,08:00:00,-5.9707,64.069
07.05.2024,08:30:00,-5.89011,65.0687
07.05.2024,09:00:00,-5.90232,67.0696
07.05.2024,09:30:00,-5.93162,73.4188
07.05.2024,10:00:00,-6.11233,82.0788
07.05.2024,10:30:00,-6.37118,82.6297
07.05.2024,11:00:00,-5.28205,80.3892
07.05.2024,11:30:00,-5.35043,80.7295
07.05.2024,12:00:00,-5.58242,81.0699
07.05.2024,12:30:00,-5.25031,79.5192
07.05.2024,13:00:00,-4.28083,75.7494
07.05.2024,13:30:00,-3.3602,72.6099
07.05.2024,14:00:00,-2.76191,67.149
07.05.2024,14:30:00,-3.29182,68.5195
07.05.2024,15:00:00,-3.20147,68.109
07.05.2024,15:30:00,-3.50183,71.4087
07.05.2024,16:00:00,-3.01099,70.2198
07.05.2024,16:30:00,-3.43101,72.5687
07.05.2024,17:00:00,-3.73138,72.1795
07.05.2024,17:30:00,-3.23077,69.3895
07.05.2024,18:00:00,-3.08181,69.7299
07.05.2024,18:30:00,-2.5812,71.54
07.05.2024,19:00:00,-2.6105,69.7787
07.05.2024,19:30:00,-3.43101,71.7094
07.05.2024,20:00:00,-3.63126,74.8092
07.05.2024,20:30:00,-4.11233,77.3794
07.05.2024,21:00:00,-4.35165,78.5989
07.05.2024,21:30:00,-4.42002,77.5885
07.05.2024,22:00:00,-4.60073,78.2387
07.05.2024,22:30:00,-4.55189,77.3794
07.05.2024,23:00:00,-4.62027,80.2289
07.05.2024,23:30:00,-4.91087,80.7189
08.05.2024,00:00:00,-5.08181,82.9487
08.05.2024,00:30:00,-5.18193,87.2985
08.05.2024,01:00:00,-5.28205,89.3498
08.05.2024,01:30:00,-5.39194,90.4686
08.05.2024,02:00:00,-5.56044,92.3489
08.05.2024,02:30:00,-5.4823,92.3489
08.05.2024,03:00:00,-5.3602,91.4087
08.05.2024,03:30:00,-5.69231,93.5989
08.05.2024,04:00:00,-6.42002,92.2299
08.05.2024,04:30:00,-6.71062,90.3495
08.05.2024,05:00:00,-6.85226,89.8092
08.05.2024,05:30:00,-7.04029,88.1395
08.05.2024,06:00:00,-7.34066,88.0189
08.05.2024,06:30:00,-7.64103,88.4295
08.05.2024,07:00:00,-8.03175,90.0595
08.05.2024,07:30:00,-8.34188,86.7888
08.05.2024,08:00:00,-8.33211,86.7995
08.05.2024,08:30:00,-8.36142,87.0696
08.05.2024,09:00:00,-8.07082,84.3086
08.05.2024,09:30:00,-8.07082,83.7195
08.05.2024,10:00:00,-8.10012,84.9893
08.05.2024,10:30:00,-7.75092,83.9591
08.05.2024,11:00:00,-7.62149,79.9298
08.05.2024,11:30:00,-7.5409,80.2488
08.05.2024,12:00:00,-7.09158,79.1987
08.05.2024,12:30:00,-7.00122,78.3288
08.05.2024,13:00:00,-6.9011,73.5287
08.05.2024,13:30:00,-5.72161,68.1487
08.05.2024,14:00:00,-5.94139,69.5192
08.05.2024,14:30:00,-6.83028,79.3086
08.05.2024,15:00:00,-5.93162,69.9191
08.05.2024,15:30:00,-6.52015,73.4096
08.05.2024,16:00:00,-6.18071,77.619
08.05.2024,16:30:00,-6.34188,82.5595
08.05.2024,17:00:00,-7.43101,83.5089
08.05.2024,17:30:00,-7.96093,84.5391
08.05.2024,18:00:00,-8.31013,85.9585
08.05.2024,18:30:00,-8.33211,85.609
08.05.2024,19:00:00,-8.23199,85.87
08.05.2024,19:30:00,-8.51038,86.4194
08.05.2024,20:00:00,-8.89133,85.8593
08.05.2024,20:30:00,-8.81075,85.3098
08.05.2024,21:00:00,-8.78144,87.3291
08.05.2024,21:30:00,-8.71062,87.8587
08.05.2024,22:00:00,-9.1917,87.7198
08.05.2024,22:30:00,-9.37241,87.7289
08.05.2024,23:00:00,-9.5409,88.7286
08.05.2024,23:30:00,-9.58242,89.8092
09.05.2024,00:00:00,-9.78022,90.8486
09.05.2024,00:30:00,-9.95116,90.8593
09.05.2024,01:00:00,-10.0415,91.7292
09.05.2024,01:30:00,-10.1807,91.9689
09.05.2024,02:00:00,-10.3004,91.54
09.05.2024,02:30:00,-10.381,91.6285
09.05.2024,03:00:00,-10.4615,91.7094
09.05.2024,03:30:00,-10.591,91.5995
09.05.2024,04:00:00,-10.7814,91.569
09.05.2024,04:30:00,-11.0012,90.2991
09.05.2024,05:00:00,-10.9206,88.8797
09.05.2024,05:30:00,-10.84,87.4893
09.05.2024,06:00:00,-10.6105,84.7497
09.05.2024,06:30:00,-10.4005,83.9698
09.05.2024,07:00:00,-10.1905,85.1099
09.05.2024,07:30:00,-9.94139,83.7195
09.05.2024,08:00:00,-9.67033,82.2894
09.05.2024,08:30:00,-9.50183,80.7998
09.05.2024,09:00:00,-9.33089,77.9487
09.05.2024,09:30:00,-8.95238,78.4997
09.05.2024,10:00:00,-8.65202,75.6487
09.05.2024,10:30:00,-8.13187,72.6389
09.05.2024,11:00:00,-7.64103,71.0592
09.05.2024,11:30:00,-6.32234,65.1389
09.05.2024,12:00:00,-4.83028,59.8199
09.05.2024,12:30:00,-3.95116,54.0888
09.05.2024,13:00:00,-3.74115,57.439
09.05.2024,13:30:00,-6.24176,61.4896
09.05.2024,14:00:00,-4.59096,59.4185
09.05.2024,14:30:00,-3.67033,54.9191
09.05.2024,15:00:00,-6.82051,66.2286
09.05.2024,15:30:00,-6.76191,65.6395
09.05.2024,16:00:00,-6.39072,65.1389
09.05.2024,16:30:00,-2.25153,47.9289
09.05.2024,17:00:00,-0.532357,44.159
09.05.2024,17:30:00,-3.42125,51.2698
09.05.2024,18:00:00,-2.70086,51.7292
09.05.2024,18:30:00,-1.16239,46.0989
09.05.2024,19:00:00,-2.13187,48.3593
09.05.2024,19:30:00,-1.09158,46.7598
09.05.2024,20:00:00,-3.76068,54.3193
09.05.2024,20:30:00,-4.76191,57.7595
09.05.2024,21:00:00,-5.04029,61.6896
09.05.2024,21:30:00,-6.51038,63.66
09.05.2024,22:00:00,-8.05128,69.1789
09.05.2024,22:30:00,-8.53236,74.4994
09.05.2024,23:00:00,-9.221,74.4795
09.05.2024,23:30:00,-9.27228,76.2286
10.05.2024,00:00:00,-9.16239,77.2497
10.05.2024,00:30:00,-9.6801,78.9499
10.05.2024,01:00:00,-9.57021,78.1792
10.05.2024,01:30:00,-9.46032,76.0699
10.05.2024,02:00:00,-9.5409,77.4786
10.05.2024,02:30:00,-9.60195,78.37
10.05.2024,03:00:00,-9.67033,78.6493
10.05.2024,03:30:00,-9.58242,77.6694
10.05.2024,04:00:00,-9.60195,79.6596
10.05.2024,04:30:00,-9.75092,78.0189
10.05.2024,05:00:00,-9.75092,78.399
10.05.2024,05:30:00,-9.70208,79.3788
10.05.2024,06:00:00,-9.64103,78.5485
10.05.2024,06:30:00,-9.82173,80.0687
10.05.2024,07:00:00,-9.4823,77.6893
10.05.2024,07:30:00,-9.84127,78.8889
10.05.2024,08:00:00,-9.90232,79.1392
10.05.2024,08:30:00,-9.60195,77.5397
10.05.2024,09:00:00,-8.88156,74.2995
10.05.2024,09:30:00,-7.02076,69.8596
10.05.2024,10:00:00,-7.62149,70.5495
10.05.2024,10:30:00,-5.8022,63.9499
10.05.2024,11:00:00,-6.04151,64.4185
10.05.2024,11:30:00,-6.25153,63.3394
10.05.2024,12:00:00,-5.6801,61.279
10.05.2024,12:30:00,-4.96215,60.9585
10.05.2024,13:00:00,-4.1221,56.25
10.05.2024,13:30:00,-5.02076,62.3291
10.05.2024,14:00:00,-2.35165,52.8785
10.05.2024,14:30:00,-2.1514,51.1493
10.05.2024,15:00:00,-5.47009,63.5989
10.05.2024,15:30:00,-4.62027,61.3797
10.05.2024,16:00:00,-2.45177,55.3495
10.05.2024,16:30:00,-2.39072,49.8993
10.05.2024,17:00:00,-1.53114,50.1999
10.05.2024,17:30:00,-0.781441,43.7698
10.05.2024,18:00:00,-2.36142,51.2897
10.05.2024,18:30:00,-2.76191,53.7195
10.05.2024,19:00:00,-2.10012,48.4799
10.05.2024,19:30:00,-2.68132,49.9496
10.05.2024,20:00:00,-1.6801,45.6899
10.05.2024,20:30:00,-2.20024,44.0995
10.05.2024,21:00:00,-2.35165,45.4792
10.05.2024,21:30:00,-1.13065,43.779
10.05.2024,22:00:00,0.517704,40.409
10.05.2024,22:30:00,-0.510379,45.6593
10.05.2024,23:00:00,-4.56166,62.2299
10.05.2024,23:30:00,-6.03175,66.369
11.05.2024,00:00:00,-6.55189,70.3785
11.05.2024,00:30:00,-6.97192,72.5488
11.05.2024,01:00:00,-7.55067,77.8892
11.05.2024,01:30:00,-8.86203,86.9887
11.05.2024,02:00:00,-8.30037,81.3797
11.05.2024,02:30:00,-8.55189,82.439
11.05.2024,03:00:00,-8.51038,80.1893
11.05.2024,03:30:00,-8.23199,79.1392
11.05.2024,04:00:00,-8.43223,80.2991
11.05.2024,04:30:00,-8.02198,77.7793
11.05.2024,05:00:00,-7.92186,78.4188
11.05.2024,05:30:00,-7.82173,79.8687
11.05.2024,06:00:00,-7.72161,78.8385
11.05.2024,06:30:00,-7.35043,77.819
11.05.2024,07:00:00,-6.78144,79.2186
11.05.2024,07:30:00,-6.04151,72.6587
11.05.2024,08:00:00,-6.32234,73.0098
11.05.2024,08:30:00,-5.01099,67.8892
11.05.2024,09:00:00,-5.86081,69.3391
11.05.2024,09:30:00,-6.18071,72.4298
11.05.2024,10:00:00,-6.14164,71.859
11.05.2024,10:30:00,-4.53236,64.9588
11.05.2024,11:00:00,-4.68132,63.1197
11.05.2024,11:30:00,-2.13187,55.4899
11.05.2024,12:00:00,-2.67155,53.3089
11.05.2024,12:30:00,-1.53114,50.2595
11.05.2024,13:00:00,-3.98046,61.4087
11.05.2024,13:30:00,-2.03175,55.3694
11.05.2024,14:00:00,-3.92186,64.6886
11.05.2024,14:30:00,-0.380953,52.4298
11.05.2024,15:00:00,-3.39194,63.0495
11.05.2024,15:30:00,0.429792,52.2787
11.05.2024,16:00:00,-1.34066,57.2192
11.05.2024,16:30:00,-1.47009,60.9692
11.05.2024,17:00:00,0.617826,53.8492
11.05.2024,17:30:00,-0.991453,57.4588
11.05.2024,18:00:00,-2.49084,66.0287
11.05.2024,18:30:00,-0.481075,54.5589
11.05.2024,19:00:00,-0.820513,53.9286
11.05.2024,19:30:00,-1.23077,55.8288
11.05.2024,20:00:00,-0.681319,59.5299
11.05.2024,20:30:00,-0.500611,58.1792
11.05.2024,21:00:00,1.33822,45.8486
11.05.2024,21:30:00,1.60928,46.3294
11.05.2024,22:00:00,2.1685,51.9887
11.05.2024,22:30:00,2.05861,53.0098
11.05.2024,23:00:00,1.90965,53.4493
11.05.2024,23:30:00,1.61905,57.3291
12.05.2024,00:00:00,2.07814,52.2497
12.05.2024,00:30:00,1.91941,55.4792
12.05.2024,01:00:00,1.80952,54.8199
12.05.2024,01:30:00,1.44811,56.2088
12.05.2024,02:00:00,1.43834,53.6798
12.05.2024,02:30:00,1.94872,48.5989
12.05.2024,03:00:00,1.02808,58.7393
12.05.2024,03:30:00,1.32845,57.2497
12.05.2024,04:00:00,0.639804,65.5296
12.05.2024,04:30:00,0.449328,65.9799
12.05.2024,05:00:00,1.18925,62.8098
12.05.2024,05:30:00,0.888889,65.2091
12.05.2024,06:00:00,0.559218,67.149
12.05.2024,06:30:00,1.03785,65.5693
12.05.2024,07:00:00,0.949939,67.6786
12.05.2024,07:30:00,1.63858,64.7299
12.05.2024,08:00:00,1.16972,70.1999
12.05.2024,08:30:00,1.30891,70.3999
12.05.2024,09:00:00,1.2381,71.6987
12.05.2024,09:30:00,1.52869,71.6392
12.05.2024,10:00:00,1.52869,72.7686
12.05.2024,10:30:00,1.83883,71.83
12.05.2024,11:00:00,2.49817,67.8098
12.05.2024,11:30:00,2.56899,68.6996
12.05.2024,12:00:00,2.70818,67.7091
12.05.2024,12:30:00,2.98901,67.5687
12.05.2024,13:00:00,3.22833,66.9597
12.05.2024,13:30:00,3.25763,66.9093
12.05.2024,14:00:00,3.68987,64.649
12.05.2024,14:30:00,3.49939,66.4698
12.05.2024,15:00:00,3.34799,67.9991
12.05.2024,15:30:00,3.76801,66.2088
12.05.2024,16:00:00,3.56777,70.0595
12.05.2024,16:30:00,3.90965,68.0586
12.05.2024,17:00:00,4.68864,63.7195
12.05.2024,17:30:00,4.40781,67.5397
12.05.2024,18:00:00,4.13919,70.2793
12.05.2024,18:30:00,4.10989,71.0394
12.05.2024,19:00:00,4.21978,71.5995
12.05.2024,19:30:00,4.00977,72.1596
12.05.2024,20:00:00,3.27961,75.0794
12.05.2024,20:30:00,3.66789,71.2195
12.05.2024,21:00:00,4.11966,68.1593
12.05.2024,21:30:00,3.72894,68.7195
12.05.2024,22:00:00,4.18803,64.6093
12.05.2024,22:30:00,3.82906,66.6087
12.05.2024,23:00:00,2.40781,74.9893
12.05.2024,23:30:00,-0.141636,79.0797
13.05.2024,00:00:00,-4.33211,93.2494
13.05.2024,00:30:00,-4.97192,93.66
13.05.2024,01:00:00,-5.17216,93.8385
13.05.2024,01:30:00,-5.42125,94.04
13.05.2024,02:00:00,-5.75092,93.8492
13.05.2024,02:30:00,-5.61172,94.2598
13.05.2024,03:00:00,-6.34188,93.1685
13.05.2024,03:30:00,-6.30037,93.399
13.05.2024,04:00:00,-6.52015,92.7091
13.05.2024,04:30:00,-6.51038,86.16
13.05.2024,05:00:00,-6.52015,83.2585
13.05.2024,05:30:00,-6.41026,80.9096
13.05.2024,06:00:00,-6.64225,81.279
13.05.2024,06:30:00,-6.64225,80.609
13.05.2024,07:00:00,-6.59097,80.5891
13.05.2024,07:30:00,-6.85226,79.4292
13.05.2024,08:00:00,-6.82051,80.1496
13.05.2024,08:30:00,-6.71062,80.1786
13.05.2024,09:00:00,-6.46154,79.2399
13.05.2024,09:30:00,-6.31013,79.1087
13.05.2024,10:00:00,-6.20024,78.1792
13.05.2024,10:30:00,-6.1514,76.4988
13.05.2024,11:00:00,-5.8022,75.2091
13.05.2024,11:30:00,-5.55067,72.819
13.05.2024,12:00:00,-5.49206,67.7091
13.05.2024,12:30:00,-5.21123,60.1786
13.05.2024,13:00:00,-4.79121,61.0485
13.05.2024,13:30:00,-4.65202,59.6993
13.05.2024,14:00:00,-4.9304,58.9194
13.05.2024,14:30:00,-5.21123,60.0794
13.05.2024,15:00:00,-5.17216,63.0189
13.05.2024,15:30:00,-5.35043,60.5891
13.05.2024,16:00:00,-4.97192,61.6896
13.05.2024,16:30:00,-5.05006,61.7292
13.05.2024,17:00:00,-5.41148,63.1395
13.05.2024,17:30:00,-5.6801,66.659
13.05.2024,18:00:00,-5.8022,66.7292
13.05.2024,18:30:00,-5.93162,68.0296
13.05.2024,19:00:00,-5.82173,69.4795
13.05.2024,19:30:00,-6.06105,72.0986
13.05.2024,20:00:00,-6.41026,70.6685
13.05.2024,20:30:00,-6.39072,72.7289
13.05.2024,21:00:00,-6.55189,71.8895
13.05.2024,21:30:00,-6.72039,66.279
13.05.2024,22:00:00,-6.65202,66.2286
13.05.2024,22:30:00,-6.89133,69.04
13.05.2024,23:00:00,-7.06227,69.5391
13.05.2024,23:30:00,-7.16239,70.5998
14.05.2024,00:00:00,-7.13065,70.5495
14.05.2024,00:30:00,-7.12088,69.8092
14.05.2024,01:00:00,-7.27228,69.7985
14.05.2024,01:30:00,-7.31136,70.6899
14.05.2024,02:00:00,-7.28205,74.6398
14.05.2024,02:30:00,-7.27228,74.2399
14.05.2024,03:00:00,-7.37241,72.6389
14.05.2024,03:30:00,-7.40171,71.9689
14.05.2024,04:00:00,-7.4823,72.1291
14.05.2024,04:30:00,-7.5409,71.4087
14.05.2024,05:00:00,-7.49206,72.0788
14.05.2024,05:30:00,-7.37241,71.7689
14.05.2024,06:00:00,-7.28205,71.8391
14.05.2024,06:30:00,-7.14042,70.9188
14.05.2024,07:00:00,-7.13065,69.6093
14.05.2024,07:30:00,-7.33089,75.7891
14.05.2024,08:00:00,-7.4823,77.5687
14.05.2024,08:30:00,-7.40171,75.0595
14.05.2024,09:00:00,-7.20147,74.0888
14.05.2024,09:30:00,-7.00122,71.5888
14.05.2024,10:00:00,-6.78144,68.9896
14.05.2024,10:30:00,-6.78144,66.5186
14.05.2024,11:00:00,-6.25153,63.3593
14.05.2024,11:30:00,-5.87057,60.4686
14.05.2024,12:00:00,-5.87057,60.5998
14.05.2024,12:30:00,-5.72161,59.1194
14.05.2024,13:00:00,-5.69231,58.399
14.05.2024,13:30:00,-5.38217,60.0595
14.05.2024,14:00:00,-5.221,61.6194
14.05.2024,14:30:00,-5.02076,60.9188
14.05.2024,15:00:00,-4.83028,57.9686
14.05.2024,15:30:00,-4.8718,58.9896
14.05.2024,16:00:00,-3.94139,57.41
14.05.2024,16:30:00,-3.71184,54.359
14.05.2024,17:00:00,-4.59096,58.2295
14.05.2024,17:30:00,-4.01221,55.4289
14.05.2024,18:00:00,-3.9707,58.199
14.05.2024,18:30:00,-4.14164,57.0589
14.05.2024,19:00:00,-4.1221,59.3193
14.05.2024,19:30:00,-4.45177,59.2186
14.05.2024,20:00:00,-4.69109,61.5491
14.05.2024,20:30:00,-4.72039,61.6392
14.05.2024,21:00:00,-4.91087,60.1496
14.05.2024,21:30:00,-4.81075,60.2198
14.05.2024,22:00:00,-5.221,62.7198
14.05.2024,22:30:00,-5.6801,65.6197
14.05.2024,23:00:00,-5.84127,67.7198
14.05.2024,23:30:00,-6.03175,67.9396
15.05.2024,00:00:00,-6.5812,70.119
15.05.2024,00:30:00,-6.94017,71.1493
15.05.2024,01:00:00,-7.07204,72.3596
15.05.2024,01:30:00,-7.23077,70.5189
15.05.2024,02:00:00,-7.30159,70.9799
15.05.2024,02:30:00,-7.37241,71.2195
15.05.2024,03:00:00,-7.35043,71.16
15.05.2024,03:30:00,-7.38217,69.5299
15.05.2024,04:00:00,-7.30159,68.6493
15.05.2024,04:30:00,-7.20147,70.6487
15.05.2024,05:00:00,-7.23077,71.659
15.05.2024,05:30:00,-7.16239,70.4396
15.05.2024,06:00:00,-7.12088,71.2698
15.05.2024,06:30:00,-6.9304,72.1093
15.05.2024,07:00:00,-6.82051,71.9292
15.05.2024,07:30:00,-6.71062,72.3291
15.05.2024,08:00:00,-6.75214,72.8297
15.05.2024,08:30:00,-6.55189,72.1688
15.05.2024,09:00:00,-6.18071,70.7998
15.05.2024,09:30:00,-5.75092,68.1685
15.05.2024,10:00:00,-5.90232,67.6297
15.05.2024,10:30:00,-5.52137,67.6587
15.05.2024,11:00:00,-5.8022,67.3092
15.05.2024,11:30:00,-5.53114,68.9194
15.05.2024,12:00:00,-5.42125,65.7799
15.05.2024,12:30:00,-5.33089,65.7295
15.05.2024,13:00:00,-4.77167,62.819
15.05.2024,13:30:00,-4.23199,60.0488
15.05.2024,14:00:00,-3.67033,57.8495
15.05.2024,14:30:00,-4.23199,60.0687
15.05.2024,15:00:00,-3.9707,58.4799
15.05.2024,15:30:00,-5.39194,64.1697
15.05.2024,16:00:00,-4,58.9286
15.05.2024,16:30:00,-3.90232,57.5092
15.05.2024,17:00:00,-4.09035,61.9292
15.05.2024,17:30:00,-3.84127,60.0794
15.05.2024,18:00:00,-4.01221,59.7589
15.05.2024,18:30:00,-3.45055,61.0592
15.05.2024,19:00:00,-4.41026,63.8996
15.05.2024,19:30:00,-4.28083,64.1896
15.05.2024,20:00:00,-4.5812,64.7695
15.05.2024,20:30:00,-4.38095,62.6999
15.05.2024,21:00:00,-4.69109,64.1087
15.05.2024,21:30:00,-4.73016,62.0391
15.05.2024,22:00:00,-5.02076,63.8889
15.05.2024,22:30:00,-5.15018,58.7698
15.05.2024,23:00:00,-5.59219,63.3196
15.05.2024,23:30:00,-5.82173,65.3297
16.05.2024,00:00:00,-5.82173,66.2286
16.05.2024,00:30:00,-6.20024,71.4393
16.05.2024,01:00:00,-6.62027,72.8495
16.05.2024,01:30:00,-6.73016,75.4594
16.05.2024,02:00:00,-6.85226,74.2491
16.05.2024,02:30:00,-6.99145,73.6294
16.05.2024,03:00:00,-7.25031,74.6093
16.05.2024,03:30:00,-7.24054,69.8489
16.05.2024,04:00:00,-7.33089,75.3999
16.05.2024,04:30:00,-7.24054,72.3993
16.05.2024,05:00:00,-7.12088,74.7085
16.05.2024,05:30:00,-6.94017,72.6893
16.05.2024,06:00:00,-4.62027,64.8199
16.05.2024,06:30:00,-5.62149,65.5891
16.05.2024,07:00:00,-6.45177,74.0095
16.05.2024,07:30:00,-6.37118,72.3199
16.05.2024,08:00:00,-6.03175,70.2991
16.05.2024,08:30:00,-5.04029,66.6987
16.05.2024,09:00:00,-4.01221,60.8791
16.05.2024,09:30:00,-3.38217,57.2085
16.05.2024,10:00:00,-2.26129,55.0397
16.05.2024,10:30:00,-3.01099,58.6187
16.05.2024,11:00:00,-2.76191,56.0394
16.05.2024,11:30:00,-3.1917,58.9698
16.05.2024,12:00:00,-3.64103,59.1987
16.05.2024,12:30:00,-3.71184,62.1993
16.05.2024,13:00:00,-4.01221,54.9191
16.05.2024,13:30:00,-3.67033,59.1896
16.05.2024,14:00:00,-3.8315,54.5085
16.05.2024,14:30:00,-3.32112,50.8791
16.05.2024,15:00:00,-1.89011,49.8993
16.05.2024,15:30:00,-3.91209,51.3095
16.05.2024,16:00:00,-1.71184,41.7186
16.05.2024,16:30:00,-0.532357,37.7991
16.05.2024,17:00:00,-1.33089,39.5788
16.05.2024,17:30:00,-1.81197,42.7198
16.05.2024,18:00:00,-2.73016,45.1999
16.05.2024,18:30:00,-1.34066,41.4194
16.05.2024,19:00:00,0.239316,38.6096
16.05.2024,19:30:00,0.197802,42.0192
16.05.2024,20:00:00,-3.02076,50.7692
16.05.2024,20:30:00,-3.55067,50.1694
16.05.2024,21:00:00,-3.42125,52.7686
16.05.2024,21:30:00,-3.45055,56.5095
16.05.2024,22:00:00,-3.56044,55.9188
16.05.2024,22:30:00,-4.38095,61.0791
16.05.2024,23:00:00,-4.38095,64.0186
16.05.2024,23:30:00,-4.43223,66.0089
17.05.2024,00:00:00,-4.84005,68.0296
17.05.2024,00:30:00,-5.08181,66.2988
17.05.2024,01:00:00,-5.32112,63.4096
17.05.2024,01:30:00,-5.41148,67.41
17.05.2024,02:00:00,-5.47009,63.3593
17.05.2024,02:30:00,-5.4823,65
17.05.2024,03:00:00,-5.73138,67.149
17.05.2024,03:30:00,-5.8315,67.5198
17.05.2024,04:00:00,-5.92186,68.1288
17.05.2024,04:30:00,-5.79243,76.0592
17.05.2024,05:00:00,-3.20147,64.4093
17.05.2024,05:30:00,-3.16239,65.2488
17.05.2024,06:00:00,-1.98046,56.7796
17.05.2024,06:30:00,-2.6105,59.5986
17.05.2024,07:00:00,-2.60073,58.08
17.05.2024,07:30:00,-3.59219,60.0198
17.05.2024,08:00:00,-3.60195,57.9686
17.05.2024,08:30:00,-3.90232,61.5995
17.05.2024,09:00:00,-4.70086,64.6993
17.05.2024,09:30:00,-4.05128,63.1395
17.05.2024,10:00:00,-4.2906,64.4795
17.05.2024,10:30:00,-4.07082,64.5192
17.05.2024,11:00:00,-4.02198,63.7286
17.05.2024,11:30:00,-3.56044,63.3791
17.05.2024,12:00:00,-4.33211,63.9087
17.05.2024,12:30:00,-3.77045,67.2894
17.05.2024,13:00:00,-3.45055,60.7387
17.05.2024,13:30:00,-3.09158,60.2595
17.05.2024,14:00:00,-1.86081,50.989
17.05.2024,14:30:00,-2.43223,48.0189
17.05.2024,15:00:00,2.04884,38.5897
17.05.2024,15:30:00,-2.30037,55.2686
17.05.2024,16:00:00,-1.91209,56.3385
17.05.2024,16:30:00,-1.75092,60.0397
17.05.2024,17:00:00,-2.16117,60.9386
17.05.2024,17:30:00,-1.53114,63.4188
17.05.2024,18:00:00,-1.56044,62.9594
17.05.2024,18:30:00,-2.18071,61.4896
17.05.2024,19:00:00,-1.27228,62.3199
17.05.2024,19:30:00,-1.37241,61.279
17.05.2024,20:00:00,-2.47131,65.1099
17.05.2024,20:30:00,-1.98046,64.8291
17.05.2024,21:00:00,-2.22222,66.9185
17.05.2024,21:30:00,-3.04029,71.7186
17.05.2024,22:00:00,-2.91087,70.1297
17.05.2024,22:30:00,-3.31136,71.4896
17.05.2024,23:00:00,-3.46032,72.6389
17.05.2024,23:30:00,-3.57021,72.239
18.05.2024,00:00:00,-3.46032,72.7091
18.05.2024,00:30:00,-3.28205,77.8587
18.05.2024,01:00:00,-3.88034,79.2186
18.05.2024,01:30:00,-4.05128,82.909
18.05.2024,02:00:00,-4.28083,84.8596
18.05.2024,02:30:00,-4.36142,85.3785
18.05.2024,03:00:00,-4.63004,86.54
18.05.2024,03:30:00,-4.72039,86.0485
18.05.2024,04:00:00,-4.65202,84.7299
18.05.2024,04:30:00,-4.22222,82.9686
18.05.2024,05:00:00,-4.02198,81.5598
18.05.2024,05:30:00,-3.56044,79.3391
18.05.2024,06:00:00,-2.99145,77.0192
18.05.2024,06:30:00,-2.42002,72.3687
18.05.2024,07:00:00,-1.82173,68.7195
18.05.2024,07:30:00,-1.06227,65.7387
18.05.2024,08:00:00,0.969475,60.1999
